platform,query,page,product_name,current_price,original_price,discount,fake_discount,rating,urgency_text,has_urgency,suspicious_discount,full_text,product_url
Flipkart,smartphones,1,"Samsung M06 5G (Sage Green, 128 GB)","₹12,649","₹15,499",18% off,No,4.1,Only few left,True,False,"Add to Compare Samsung M06 5G (Sage Green, 128 GB) 4.1 2,301 Ratings & 139 Reviews 4 GB RAM | 128 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹12,649 ₹15,499 18% off Only few left Bank Offer",https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYFYVNKR3HR&lid=LSTMOBH9UYFYVNKR3HRAJBG4M&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBH9UYFYVNKR3HR.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"Ai+ Pulse 2 (Purple, 64 GB)","₹10,499","₹10,999",4% off,No,4.4,None,False,False,"Add to Compare Ai+ Pulse 2 (Purple, 64 GB) 4.4 3,259 Ratings & 166 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.13 cm (6.745 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 6000 mAh Battery T7250 Processor 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories ₹10,499 ₹10,999 4% off Upto ₹7,050 Off on Exchange Bank Offer",https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"Samsung M06 5G (Sage Green, 128 GB)","₹14,720","₹18,999",22% off,No,4.1,Only 2 left,True,False,"Add to Compare Samsung M06 5G (Sage Green, 128 GB) 4.1 1,617 Ratings & 96 Reviews 6 GB RAM | 128 GB ROM 17.02 cm (6.7 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹14,720 ₹18,999 22% off Only 2 left Bank Offer",https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c?pid=MOBH9UYF3VCXJ279&lid=LSTMOBH9UYF3VCXJ279CGA2YG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBH9UYF3VCXJ279.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"OPPO K14x 5G (Icy Blue, 64 GB)","₹14,999","₹19,999",25% off,No,4.3,None,False,False,"Add to Compare OPPO K14x 5G (Icy Blue, 64 GB) 4.3 3,549 Ratings & 215 Reviews 4 GB RAM | 64 GB ROM 17.14 cm (6.75 inch) HD+ Display 50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens 6500 mAh Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹14,999 ₹19,999 25% off Upto ₹10,350 Off on Exchange Bank Offer",https://www.flipkart.com/oppo-k14x-5g-icy-blue-64-gb/p/itm188c7a4b69292?pid=MOBHKZF3YEJNPZHZ&lid=LSTMOBHKZF3YEJNPZHZKAKWY1&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHKZF3YEJNPZHZ.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"realme P4 Lite (Sea Blue, 128 GB)","₹13,999","₹9,700",N/A,N/A,4.1,None,False,False,"Add to Compare realme P4 Lite (Sea Blue, 128 GB) 4.1 2,746 Ratings & 158 Reviews 4 GB RAM | 128 GB ROM 17.14 cm (6.75 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 6300 mAh Battery T7250 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹13,999 Upto ₹9,700 Off on Exchange Bank Offer",https://www.flipkart.com/realme-p4-lite-sea-blue-128-gb/p/itm534024e2339ef?pid=MOBHK685ZBEG6Y5H&lid=LSTMOBHK685ZBEG6Y5HLV0LRO&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHK685ZBEG6Y5H.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"vivo T5x 5G (Cyber Green, 256 GB)","₹26,999","₹33,999",20% off,No,4.4,None,False,False,"Add to Compare vivo T5x 5G (Cyber Green, 256 GB) 4.4 10,950 Ratings & 878 Reviews 8 GB RAM | 256 GB ROM 17.17 cm (6.76 inch) Display 50MP + 2MP | 32MP Front Camera 7200 mAh Li-ion Battery Dimensity 7400-Turbo Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹26,999 ₹33,999 20% off Upto ₹18,800 Off on Exchange Bank Offer",https://www.flipkart.com/vivo-t5x-5g-cyber-green-256-gb/p/itm7da8aa253e72b?pid=MOBHH69NQGVVYQSG&lid=LSTMOBHH69NQGVVYQSGAVFZV6&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHH69NQGVVYQSG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"vivo T5x 5G (Star Silver, 128 GB)","₹22,999","₹28,999",20% off,No,4.4,None,False,False,"Add to Compare vivo T5x 5G (Star Silver, 128 GB) 4.4 9,240 Ratings & 611 Reviews 6 GB RAM | 128 GB ROM 17.17 cm (6.76 inch) Display 50MP + 2MP | 32MP Front Camera 7200 mAh Li-ion Battery Dimensity 7400-Turbo Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹22,999 ₹28,999 20% off Upto ₹16,350 Off on Exchange Bank Offer",https://www.flipkart.com/vivo-t5x-5g-star-silver-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NRE6PHFBH&lid=LSTMOBHH69NRE6PHFBHJHMXME&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHH69NRE6PHFBH.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"OnePlus Nord CE6 (Pitch Black, 128 GB)","₹31,854","₹40,999",22% off,No,4.4,Only few left,True,False,"Add to Compare OnePlus Nord CE6 (Pitch Black, 128 GB) 4.4 74 Ratings & 6 Reviews 8 GB RAM | 128 GB ROM | Expandable Upto 128 GB 17.22 cm (6.78 inch) Full HD+ Display 50MP Rear Camera | 2MP Front Camera 8000 mAh Battery Qualcomm® Snapdragon™ 7s Gen 4 Processor one year of handset six month of accessories ₹31,854 ₹40,999 22% off Super Deals Only few left",https://www.flipkart.com/oneplus-nord-ce6-pitch-black-128-gb/p/itmd7b224b18cb05?pid=MOBHN886XZV5BC22&lid=LSTMOBHN886XZV5BC22AQX5WD&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHN886XZV5BC22.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"Ai+ Pulse 2 (Blue, 128 GB)","₹11,499","₹11,999",4% off,No,3.8,None,False,False,"Add to Compare Ai+ Pulse 2 (Blue, 128 GB) 3.8 3,594 Ratings & 292 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.13 cm (6.745 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 6000 mAh Battery T7250 Processor 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories ₹11,499 ₹11,999 4% off Upto ₹7,800 Off on Exchange Bank Offer",https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itmd59202944d081?pid=MOBHKHPYW49R78RA&lid=LSTMOBHKHPYW49R78RAR9LHZP&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHKHPYW49R78RA.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"POCO M7 Plus 5G (Carbon Black, 128 GB)","₹15,999","₹16,999",5% off,No,4.3,None,False,False,"Add to Compare POCO M7 Plus 5G (Carbon Black, 128 GB) 4.3 9,305 Ratings & 586 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 2 TB 17.53 cm (6.9 inch) Display 50MP AI Dual Camera 7000 mAh Battery Snapdragon 6s Gen 3 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹15,999 ₹16,999 5% off Upto ₹11,000 Off on Exchange Bank Offer",https://www.flipkart.com/poco-m7-plus-5g-carbon-black-128-gb/p/itmb4301b9afe80c?pid=MOBHETX6NVUH8VPG&lid=LSTMOBHETX6NVUH8VPGINMDBZ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHETX6NVUH8VPG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"Add to Compare MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 128 GB)","₹22,999","₹24,999",8% off,No,4.4,None,False,False,"Currently unavailable Add to Compare MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 128 GB) 4.4 1,21,643 Ratings & 7,182 Reviews 8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.94 cm (6.67 inch) Display 50MP + 13MP | 32MP Front Camera 5500 mAh Battery Dimensity 7400 Processor 68W Charger 1 Year Warranty on Handset and 6 Months Warranty on Accessories ₹22,999 ₹24,999 8% off Upto ₹16,350 Off on Exch",https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-amazonite-128-gb/p/itm0ba5c1f57331a?pid=MOBHHD2KXMH9NCYG&lid=LSTMOBHHD2KXMH9NCYGOY7CC7&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHHD2KXMH9NCYG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"Add to Compare Ai+ Pulse 1 (Green, 64 GB)","₹7,999","₹5,150",N/A,N/A,4.2,None,False,False,"Currently unavailable Add to Compare Ai+ Pulse 1 (Green, 64 GB) 4.2 42,841 Ratings & 2,825 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.13 cm (6.745 inch) HD+ Display 50MP Rear Camera | 5MP Front Camera 5000 mAh Battery T615 Processor 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories ₹7,999 Upto ₹5,150 Off on Exchange Bank Offer",https://www.flipkart.com/ai-pulse-1-green-64-gb/p/itm90e25907f6424?pid=MOBHDDQXFEAF3HZF&lid=LSTMOBHDDQXFEAF3HZFTNQHKW&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHDDQXFEAF3HZF.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"POCO C81x (Ice Blue, 64 GB) 4","₹10,999","₹18,999",42% off,No,N/A,None,False,False,"Add to Compare POCO C81x (Ice Blue, 64 GB) 4 141 Ratings & 9 Reviews 3 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.48 cm (6.88 inch) Display 13MP Rear Camera | 8MP Front Camera 5200 mAh Lithium-Ion Polymer Battery T7250 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹10,999 ₹18,999 42% off Upto ₹7,400 Off on Exchange Bank Offer",https://www.flipkart.com/poco-c81x-ice-blue-64-gb/p/itmf2e3aacd5257e?pid=MOBHMYWRWPE4S8G6&lid=LSTMOBHMYWRWPE4S8G6INAADH&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHMYWRWPE4S8G6.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB) 4","₹15,999","₹30,499",47% off,No,N/A,None,False,False,"Add to Compare MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB) 4 160 Ratings & 12 Reviews 4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.92 cm (6.66 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 7000 mAh Battery Dimensity 6400 Processor 1 Year on Handset and 6 Months on Accessories ₹15,999 ₹30,499 47% off Upto ₹11,000 Off on Exchange Bank Offer",https://www.flipkart.com/motorola-g37-power-pantone-nautical-blue-128-gb/p/itmf752f4981d932?pid=MOBHHVFYGN57RYAH&lid=LSTMOBHHVFYGN57RYAHB2DF12&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHHVFYGN57RYAH.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"REDMI 15 5G (Sandy Purple, 128 GB)","₹18,500","₹19,999",7% off,No,4.3,Only few left,True,False,"Add to Compare REDMI 15 5G (Sandy Purple, 128 GB) 4.3 2,412 Ratings & 137 Reviews 6 GB RAM | 128 GB ROM 17.53 cm (6.9 inch) Display 50MP Rear Camera 7000 mAh Battery 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase ₹18,500 ₹19,999 7% off Only few left Upto ₹12,850 Off on Exchange",https://www.flipkart.com/redmi-15-5g-sandy-purple-128-gb/p/itmd7bced8727891?pid=MOBHFH95KX2GA62H&lid=LSTMOBHFH95KX2GA62HVQFFHJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHFH95KX2GA62H.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"realme P4 Lite (Beach Gold, 128 GB)","₹13,999","₹9,700",N/A,N/A,4.1,None,False,False,"Add to Compare realme P4 Lite (Beach Gold, 128 GB) 4.1 2,746 Ratings & 158 Reviews 4 GB RAM | 128 GB ROM 17.14 cm (6.75 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 6300 mAh Battery T7250 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹13,999 Upto ₹9,700 Off on Exchange Bank Offer",https://www.flipkart.com/realme-p4-lite-beach-gold-128-gb/p/itm534024e2339ef?pid=MOBHK685K37ZCSPU&lid=LSTMOBHK685K37ZCSPUTZ3SXB&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHK685K37ZCSPU.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"MOTOROLA g06 power (Pantone tapestry, 64 GB)","₹12,999","₹19,999",35% off,No,4.2,None,False,False,"Add to Compare MOTOROLA g06 power (Pantone tapestry, 64 GB) 4.2 17,960 Ratings & 1,058 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.48 cm (6.88 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 7000 mAh Battery Helio G81 Processor 1 Year Warranty on Handset and 6 Months Warranty on Accessories ₹12,999 ₹19,999 35% off Upto ₹8,900 Off on Exchange Bank Offer",https://www.flipkart.com/motorola-g06-power-pantone-tapestry-64-gb/p/itm29390fa68401d?pid=MOBHN973FFYHGUGG&lid=LSTMOBHN973FFYHGUGG27JKDQ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHN973FFYHGUGG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"POCO C85 5G (Mystic Purple, 128 GB)","₹14,499","₹20,999",30% off,No,3.8,None,False,False,"Add to Compare POCO C85 5G (Mystic Purple, 128 GB) 3.8 1,286 Ratings & 132 Reviews 4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.53 cm (6.9 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 6000 mAh Lithium-Ion Polymer Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹14,499 ₹20,999 30% off Upto ₹10,000 Off on Exchange B",https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itm74e2143a5de24?pid=MOBHMGG5UZHEVJBK&lid=LSTMOBHMGG5UZHEVJBK4YXSTE&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHMGG5UZHEVJBK.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"vivo T5x 5G (Cyber Green, 128 GB)","₹24,999","₹30,999",19% off,No,4.4,None,False,False,"Add to Compare vivo T5x 5G (Cyber Green, 128 GB) 4.4 10,950 Ratings & 878 Reviews 8 GB RAM | 128 GB ROM 17.17 cm (6.76 inch) Display 50MP + 2MP | 32MP Front Camera 7200 mAh Li-ion Battery Dimensity 7400-Turbo Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹24,999 ₹30,999 19% off Upto ₹17,550 Off on Exchange Bank Offer",https://www.flipkart.com/vivo-t5x-5g-cyber-green-128-gb/p/itm7da8aa253e72b?pid=MOBHH69NM5ERRNFT&lid=LSTMOBHH69NM5ERRNFTB1RHB5&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHH69NM5ERRNFT.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"Add to Compare MOTOROLA g06 power (Pantone Tendril, 64 GB)","₹9,999","₹6,650",N/A,N/A,4.2,None,False,False,"Currently unavailable Add to Compare MOTOROLA g06 power (Pantone Tendril, 64 GB) 4.2 17,960 Ratings & 1,058 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.48 cm (6.88 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 7000 mAh Battery Helio G81 Processor 1 Year Warranty on Handset and 6 Months Warranty on Accessories ₹9,999 Upto ₹6,650 Off on Exchange Bank Offer",https://www.flipkart.com/motorola-g06-power-pantone-tendril-64-gb/p/itm042f1f6d04b3a?pid=MOBHFSCEDQXXDXUQ&lid=LSTMOBHFSCEDQXXDXUQ5OORZ3&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHFSCEDQXXDXUQ.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"OnePlus Nord CE6 Lite (Hyper Black, 128 GB)","₹23,710","₹31,999",25% off,No,4.1,Only few left,True,False,"Add to Compare OnePlus Nord CE6 Lite (Hyper Black, 128 GB) 4.1 140 Ratings & 12 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 128 GB 17.07 cm (6.72 inch) Full HD+ Display 50MP Rear Camera | 50MP Front Camera 7000 mAh Battery Qualcomm Snapdragon 7s Gen 4 Processor one year of handset six month of accessories ₹23,710 ₹31,999 25% off Super Deals Only few left",https://www.flipkart.com/oneplus-nord-ce6-lite-hyper-black-128-gb/p/itm894a5599b758b?pid=MOBHN8BDFU3PHHUR&lid=LSTMOBHN8BDFU3PHHURVOUB8L&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHN8BDFU3PHHUR.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"POCO C81 (Sunset Gold, 64 GB)","₹11,999","₹19,999",40% off,No,3.6,None,False,False,"Add to Compare POCO C81 (Sunset Gold, 64 GB) 3.6 106 Ratings & 8 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.53 cm (6.9 inch) Display 13MP Rear Camera | 8MP Front Camera 6300 mAh Lithium-Ion Polymer Battery T7250 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹11,999 ₹19,999 40% off Upto ₹8,150 Off on Exchange Bank Offer",https://www.flipkart.com/poco-c81-sunset-gold-64-gb/p/itmd046653de9427?pid=MOBHMYWRFE7GZVJF&lid=LSTMOBHMYWRFE7GZVJFEI8O3R&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHMYWRFE7GZVJF.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"POCO C71  - Locked with Airtel Prepaid (Desert Gold, 64 GB)","₹8,999","₹5,900",N/A,N/A,3.8,None,False,False,"Add to Compare POCO C71  - Locked with Airtel Prepaid (Desert Gold, 64 GB) 3.8 61,502 Ratings & 2,802 Reviews 4 GB RAM | 64 GB ROM | Expandable Upto 2 TB 17.48 cm (6.88 inch) HD+ Display 32MP Rear Camera | 8MP Front Camera 5200 mAh Battery Unisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹",https://www.flipkart.com/poco-c71-locked-airtel-prepaid-desert-gold-64-gb/p/itmb0bb5af15d090?pid=MOBHAFVJ5QYQMBRV&lid=LSTMOBHAFVJ5QYQMBRVX1X4P4&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHAFVJ5QYQMBRV.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,1,"POCO M8 (Frost Silver, 128 GB)","₹20,999","₹25,999",19% off,No,4.3,None,False,False,"Add to Compare POCO M8 (Frost Silver, 128 GB) 4.3 1,648 Ratings & 166 Reviews 6 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.2 cm (6.77 inch) Full HD+ Display 50MP Rear Camera | 20MP Front Camera 5520 mAh Battery 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹20,999 ₹25,999 19% off Upto ₹14,500 Off on Exchange Bank Offer",https://www.flipkart.com/poco-m8-frost-silver-128-gb/p/itm42b9da2073832?pid=MOBHMGG5HBC8MRBG&lid=LSTMOBHMGG5HBC8MRBGXF9FVG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=7ebcd331-2a2e-468b-9f23-28085641b794.MOBHMGG5HBC8MRBG.SEARCH&ppt=None&ppn=None&ssid=hgqknvvg000000001780910409817&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,2,"realme P4 Lite 5G (Mosaic Green, 128 GB)","₹16,499","₹32,999",50% off,No,4.3,None,False,False,"Add to Compare realme P4 Lite 5G (Mosaic Green, 128 GB) 4.3 5,774 Ratings & 335 Reviews 4 GB RAM | 128 GB ROM 17.27 cm (6.8 inches) HD+ Display 13MP Rear Camera | 5MP Front Camera 7000 mAh lithium-ion polymer Battery Dimensity 6300 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories ₹16,499 ₹32,999 50% off Upto ₹11,500 Off on Exchange Bank Off",https://www.flipkart.com/realme-p4-lite-5g-mosaic-green-128-gb/p/itm90c243961f214?pid=MOBHN7A8PBUWNHG5&lid=LSTMOBHN7A8PBUWNHG5BENLLV&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHN7A8PBUWNHG5.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true
Flipkart,smartphones,2,"POCO M7 Plus 5G (Carbon Black, 128 GB)","₹16,999","₹17,999",5% off,No,4.2,None,False,False,"Add to Compare POCO M7 Plus 5G (Carbon Black, 128 GB) 4.2 5,314 Ratings & 351 Reviews 8 GB RAM | 128 GB ROM | Expandable Upto 2 TB 17.53 cm (6.9 inch) Display 50MP AI Dual Camera 7000 mAh Battery Snapdragon 6s Gen 3 5G Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories ₹16,999 ₹17,999 5% off Upto ₹11,700 Off on Exchange Bank Offer",https://www.flipkart.com/poco-m7-plus-5g-carbon-black-128-gb/p/itm39c366869cc19?pid=MOBHETX6YMAG9NTF&lid=LSTMOBHETX6YMAG9NTF5IHJPA&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_28&otracker=search&fm=organic&iid=cd1af179-f528-4fe0-843a-1f194fa9ea73.MOBHETX6YMAG9NTF.SEARCH&ppt=None&ppn=None&ssid=u7j32ydys00000001780910424278&qH=6ea4465d0add4685&ov_redirect=true
