platform,query,page,product_name,current_price,original_price,discount,fake_discount,rating,urgency_text,has_urgency,suspicious_discount,full_text,product_url
Myntra,sunglasses,1,Voyage Oval Sunglass UV Protection,₹709,₹1800,N/A,No,4.4,None,False,False,4.4 | 6.8k Voyage Oval Sunglass UV Protection Sizes: M Rs. 709 Rs. 1800 (Rs. 1091 OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/voyage/voyage-unisex-black-lens-oval-sunglasses-with-uv-protected-lens-2038mg3051c/14582818/buy
Myntra,sunglasses,1,HAYDEN haiza Sunglasses UV Protected Lens,₹291,₹399,27% off,No,4.3,None,False,False,4.3 | 480 HAYDEN haiza Sunglasses UV Protected Lens Sizes: M Rs. 291 Rs. 399 (27% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/hayden+haiza/hayden-haiza-cateye-sunglasses-with-uv-protected-lens/32718234/buy
Myntra,sunglasses,1,Voyage Women Protected Sunglasses,₹690,₹3000,77% off,No,4.4,None,False,True,4.4 | 274 AD Voyage Women Protected Sunglasses Sizes: M Rs. 690 Rs. 3000 (77% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/voyage/voyage-women-grey-lens--gunmetal-toned-square-sunglasses-with-uv-protected-lens/24054980/buy
Myntra,sunglasses,1,DukieKooky Unisex Kids Sunglasses,₹317,₹599,47% off,No,4.8,Only Few Left,True,False,4.8 | 8 DukieKooky Unisex Kids Sunglasses Sizes: M Rs. 317 Rs. 599 (47% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/dukiekooky/dukiekooky-unisex-kids-yellow-lens--red-sports-sunglasses-with/40004725/buy
Myntra,sunglasses,1,Espee Women Sunglasses,₹879,₹2930,70% off,No,N/A,None,False,True,Espee Women Sunglasses Sizes: L Rs. 879 Rs. 2930 (70% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/espee/espee-women-brown-lens-and-beige-butterfly-full-rim-sunglasses-with-uv-protection/42079844/buy
Myntra,sunglasses,1,Voyage Unisex Square Sunglasses,₹709,₹1800,N/A,No,4.3,None,False,False,4.3 | 8.9k AD Voyage Unisex Square Sunglasses Sizes: L Rs. 709 Rs. 1800 (Rs. 1091 OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/voyage/voyage-unisex-square-sunglasses-58157mg2970/10748540/buy
Myntra,sunglasses,1,HRX by Hrithik Roshan Men Sunglasses,₹803,₹2897,72% off,No,N/A,None,False,True,HRX by Hrithik Roshan Men Sunglasses Sizes: S Rs. 803 Rs. 2897 (72% OFF) VIEW SIMILAR wishlist Select a size S,https://www.myntra.com/sunglasses/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-blue-lens--gunmetal-toned-aviator-sunglasses-with/39839266/buy
Myntra,sunglasses,1,SPADEACES UV Protected Aviator Sunglass,₹446,₹999,55% off,No,4.1,None,False,False,4.1 | 253 SPADEACES UV Protected Aviator Sunglass Sizes: M Rs. 446 Rs. 999 (55% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/spadeaces/spadeaces-men-aviator-sunglasses-with-uv-protected-lens-silver-blue-rockk-squareeg/36285728/buy
Myntra,sunglasses,1,Bershka Oval plastic sunglasses,₹1050,N/A,N/A,N/A,4.8,None,False,False,4.8 | 16 AD Bershka Oval plastic sunglasses Sizes: M Rs. 1050 VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/bershka/bershka-oval-plastic-sunglasses/39706976/buy
Myntra,sunglasses,1,HRX by Hrithik Roshan Unisex Square Sunglasses,₹671,₹2399,72% off,No,4.8,None,False,True,4.8 | 11 HRX by Hrithik Roshan Unisex Square Sunglasses Sizes: S Rs. 671 Rs. 2399 (72% OFF) VIEW SIMILAR wishlist Select a size S,https://www.myntra.com/sunglasses/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-unisex-uv-protected-lens-square-sunglasses/41532885/buy
Myntra,sunglasses,1,Jiebo Men Square Sunglasses,₹299,₹1599,81% off,No,N/A,None,False,True,3 | 6 Jiebo Men Square Sunglasses Sizes: L Rs. 299 Rs. 1599 (81% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/jiebo/jiebo-men-green-lens--black-square-sunglasses-with/36668876/buy
Myntra,sunglasses,1,Voyage UV Protected Lens Sunglasses,₹810,₹3000,73% off,No,4.4,None,False,True,4.4 | 403 AD Voyage UV Protected Lens Sunglasses Sizes: L Rs. 810 Rs. 3000 (73% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/voyage/voyage-lens-wayfarer-sunglasses-with-polarised-and-uv-protected-lens-952pmg4114/23580092/buy
Myntra,sunglasses,1,H&M Oval Sunglasses,₹1299,N/A,N/A,N/A,4.1,None,False,False,4.1 | 19 NEW H&M Oval Sunglasses Sizes: M Rs. 1299 VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/h%26m/hm-oval-sunglasses/42121939/buy
Myntra,sunglasses,1,Mast & Harbour Men Aviator Sunglasses,₹459,₹1999,N/A,No,N/A,None,False,False,4 | 61 Mast & Harbour Men Aviator Sunglasses Sizes: L Rs. 459 Rs. 1999 (Rs. 1540 OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/mast+%26+harbour/mast--harbour-men-aviator-sunglasses-with-uv-protected-lens-mast-666/35519434/buy
Myntra,sunglasses,1,OKNO Unisex Square Sunglasses,₹951,₹3599,74% off,No,4.4,None,False,True,4.4 | 112 AD OKNO Unisex Square Sunglasses Sizes: L Rs. 951 Rs. 3599 (74% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/okno/okno-unisex-square-sunglasses-with-polarised-and-uv-protected-lens/24365746/buy
Myntra,sunglasses,1,H&M Sunglasses,₹599,N/A,N/A,N/A,N/A,Only Few Left,True,False,NEW H&M Sunglasses Sizes: M Rs. 599 Only Few Left! VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/h%26m/hm-sunglasses/42121984/buy
Myntra,sunglasses,1,Disney Kids UV Protected Sunglasses,₹319,₹399,20% off,No,4.8,None,False,False,4.8 | 25 Disney Kids UV Protected Sunglasses Sizes: S Rs. 319 Rs. 399 (20% OFF) VIEW SIMILAR wishlist Select a size S,https://www.myntra.com/sunglasses/disney/disney-kids-oval-sunglasses-with-uv-protected-lens-tcsg0019/33664183/buy
Myntra,sunglasses,1,Voyage Unisex Rectangle Sunglasses with Polarised and UV,₹930,₹3000,69% off,No,4.3,None,False,False,4.3 | 159 AD Voyage Unisex Rectangle Sunglasses with Polarised and UV Sizes: M Rs. 930 Rs. 3000 (69% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/voyage/voyage-unisex-rectangle-sunglasses-with-polarised-and-uv-protected-lens/31642533/buy
Myntra,sunglasses,1,GYNK Men Sunglasses,₹499,₹2999,83% off,No,3.6,None,False,True,3.6 | 41 GYNK Men Sunglasses Sizes: M Rs. 499 Rs. 2999 (83% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/gynk/gynk-men-mirrored-lens--white-sports-sunglasses-with/39615781/buy
Myntra,sunglasses,1,Voyage Sunglasses-UV Protected Lens,₹780,₹3000,74% off,No,4.4,None,False,True,4.4 | 391 AD Voyage Sunglasses-UV Protected Lens Sizes: L Rs. 780 Rs. 3000 (74% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/voyage/voyage-wayfarer-sunglasses-with-uv-protected-lens-86575mg3913/21299952/buy
Myntra,sunglasses,1,HAYDEN haiza Oval Sunglasses,₹329,₹599,45% off,No,4.5,None,False,False,4.5 | 1.1k HAYDEN haiza Oval Sunglasses Sizes: M Rs. 329 Rs. 599 (45% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/hayden+haiza/hayden-haiza-oval-sunglasses-with-uv-protected-lens/32718236/buy
Myntra,sunglasses,1,Artrue Unisex Sunglasses,₹329,₹1599,79% off,No,4.4,None,False,True,4.4 | 208 Artrue Unisex Sunglasses Sizes: M Rs. 329 Rs. 1599 (79% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/artrue/artrue-unisex-black-lens--silver-toned-aviator-sunglasses-with/39389380/buy
Myntra,sunglasses,1,Fastrack Women Cateye Sunglasses,₹975,₹1300,25% off,No,4.7,None,False,False,4.7 | 77 AD Fastrack Women Cateye Sunglasses Sizes: L Rs. 975 Rs. 1300 (25% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/fastrack/fastrack-women-cateye-sunglasses-with-uv-protected-lens-p381br1fv/30439248/buy
Myntra,sunglasses,1,OUDI Women Cateye Sunglasses,₹899,₹3539,75% off,No,N/A,None,False,True,OUDI Women Cateye Sunglasses Sizes: M Rs. 899 Rs. 3539 (75% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/oudi/oudi-women-clear-lens--black-cateye-sunglasses-ougla818120191258/37579604/buy
Myntra,sunglasses,1,CORSICA Women Sunglasses,₹539,₹999,46% off,No,N/A,None,False,False,CORSICA Women Sunglasses Sizes: M Rs. 539 Rs. 999 (46% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/corsica/corsica-women-brown-lens--gold-toned-cateye-sunglasses-with/42099993/buy
Myntra,sunglasses,1,Fastrack Men Square Sunglasses,₹712,₹950,25% off,No,4.1,Only Few Left,True,False,4.1 | 94 AD Fastrack Men Square Sunglasses Sizes: M Rs. 712 Rs. 950 (25% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/fastrack/fastrack-men-square-sunglasses-with-uv-protected-lens-p357bk1v/30439284/buy
Myntra,sunglasses,1,IFLASH Unisex Round Sunglasses,₹299,₹1999,85% off,No,4.2,None,False,True,4.2 | 170 IFLASH Unisex Round Sunglasses Sizes: M Rs. 299 Rs. 1999 (85% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/iflash/iflash-unisex-round-sunglasses-with-uv-protected-lens-5888/36038549/buy
Myntra,sunglasses,1,H&M Oval Sunglasses,₹799,N/A,N/A,N/A,4.5,None,False,False,4.5 | 1.4k H&M Oval Sunglasses Sizes: M Rs. 799 VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/h%26m/hm-oval-sunglasses-1274378001/33864937/buy
Myntra,sunglasses,1,Voyage Women Oval Sunglasses,₹660,₹3000,78% off,No,4.3,None,False,True,4.3 | 280 AD Voyage Women Oval Sunglasses Sizes: M Rs. 660 Rs. 3000 (78% OFF) VIEW SIMILAR wishlist Select a size M,https://www.myntra.com/sunglasses/voyage/voyage-women-oval-sunglasses-with-uv-protected-lens-g15059mg4225/24054908/buy
Myntra,sunglasses,1,SPADEACES Men Square Sunglasses,₹341,₹999,66% off,No,4.2,None,False,False,4.2 | 167 SPADEACES Men Square Sunglasses Sizes: L Rs. 341 Rs. 999 (66% OFF) VIEW SIMILAR wishlist Select a size L,https://www.myntra.com/sunglasses/spadeaces/spadeaces-men-square-sunglasses-with-uv-protected-lens-sp-karan-gold-black/33776571/buy
