platform,query,page,product_name,current_price,original_price,discount,fake_discount,rating,urgency_text,has_urgency,suspicious_discount,full_text,product_url
Ajio,clothing,1,Nyrika,₹660,"₹5,999",89% off,No,2.3,None,False,True,"Quick View Nyrika Women Printed 2-Piece Co-Ord Set 2.3 |   10 ₹660 ₹5,999 (89% off) Offer Price: ₹ 565",https://www.ajio.com/nyrika-women-printed-2-piece-co-ord-set/p/702372662_cream?
Ajio,clothing,1,MYRIE,₹400,"₹1,998",80% off,No,N/A,None,False,True,"Quick View MYRIE Women Floral Print 2-Piece Co-Ord Sets 3 |   24 ₹400 ₹1,998 (80% off) Offer Price: ₹ 343",https://www.ajio.com/myrie-women-floral-print-2-piece-co-ord-sets/p/703010431_red?
Ajio,clothing,1,Fyre Rose,₹479,"₹1,711",72% off,No,3.3,None,False,True,"Quick View Fyre Rose Women Printed 2-Piece Co-Ord Set 3.3 |   7 ₹479 ₹1,711 (72% off) Offer Price: ₹ 342",https://www.ajio.com/fyre-rose-women-printed-2-piece-co-ord-set/p/703025996_white?
Ajio,clothing,1,SVARAA,"₹1,047","₹4,550",77% off,No,3.3,None,False,True,"NEW Quick View SVARAA Women Embroidered 2-Piece Co-Ord Set 3.3 |   3 ₹1,047 ₹4,550 (77% off) Offer Price: ₹ 897",https://www.ajio.com/svaraa-women-embroidered-2-piece-co-ord-set/p/703326173_cream?
Ajio,clothing,1,Toochki,₹768,"₹2,561",70% off,No,3.4,None,False,True,"Quick View Toochki Women Rayon 2-Piece Sets 3.4 |   151 ₹768 ₹2,561 (70% off) Offer Price: ₹ 538",https://www.ajio.com/toochki-women-rayon-2-piece-sets/p/700997008_offwhite?
Ajio,clothing,1,Revangi,₹429,"₹1,949",78% off,No,N/A,None,False,True,"Quick View Revangi Women Printed 2-Piece Co-Ord Set 1 |   2 ₹429 ₹1,949 (78% off) Offer Price: ₹ 367",https://www.ajio.com/revangi-women-printed-2-piece-co-ord-set-/p/702765657_black?
Ajio,clothing,1,Nyrika,₹340,"₹1,999",83% off,No,N/A,None,False,True,"Quick View Nyrika Women Printed 2-Piece Co-Ord Set 4 |   2 ₹340 ₹1,999 (83% off) Offer Price: ₹ 291",https://www.ajio.com/nyrika-women-printed-2-piece-co-ord-set/p/702323102_black?
Ajio,clothing,1,Kasya,"₹1,583","₹4,165",62% off,No,N/A,None,False,False,"BESTSELLER Quick View Kasya Women Embroidered 2-Piece Co-Ord Set 3 |   685 ₹1,583 ₹4,165 (62% off) Offer Price: ₹ 1,108",https://www.ajio.com/kasya-women-embroidered-2-piece-co-ord-set/p/467042515_green?
Ajio,clothing,1,SVARAA,₹475,"₹1,899",75% off,No,2.4,None,False,True,"Quick View SVARAA Women Rayon 2-Piece Set 2.4 |   14 ₹475 ₹1,899 (75% off) Offer Price: ₹ 380",https://www.ajio.com/svaraa-women-rayon-2-piece-set/p/702891659_orange?
Ajio,clothing,1,Nyrika,₹578,"₹2,890",80% off,No,1.2,None,False,True,"Quick View Nyrika Women Polyester 2-Piece Sets 1.2 |   5 ₹578 ₹2,890 (80% off) Offer Price: ₹ 495",https://www.ajio.com/nyrika-women-polyester-2-piece-sets/p/703061591_teal?
Ajio,clothing,1,LEIA,₹520,"₹1,999",74% off,No,N/A,None,False,True,"Quick View LEIA Women V-Neck 2-Piece Co-Ord Set ₹520 ₹1,999 (74% off) Offer Price: ₹ 400",https://www.ajio.com/leia-women-v-neck-2-piece-co-ord-set/p/702255954_black?
Ajio,clothing,1,PLAYDAY,₹509,₹999,49% off,No,4.2,None,False,False,BESTSELLER Quick View PLAYDAY Girls Embroidered Top & Shorts Set 4.2 |   19 ₹509 ₹999 (49% off) Offer Price: ₹ 356,https://www.ajio.com/playday-girls-embroidered-top--shorts-set/p/443628898_beige?
Ajio,clothing,1,Nyrika,₹689,"₹2,996",77% off,No,2.3,None,False,True,"Quick View Nyrika Women Floral Print 2-Piece Co-Ord Set 2.3 |   6 ₹689 ₹2,996 (77% off) Offer Price: ₹ 590",https://www.ajio.com/nyrika-women-floral-print-2-piece-co-ord-set/p/703030137_offwhite?
Ajio,clothing,1,BERRYLICIOUS,₹740,"₹2,550",71% off,No,4.3,None,False,True,"Quick View BERRYLICIOUS Women Rayon 2-Piece Sets 4.3 |   6 ₹740 ₹2,550 (71% off) Offer Price: ₹ 518",https://www.ajio.com/berrylicious-women-rayon-2-piece-sets/p/703031433_black?
Ajio,clothing,1,Nyrika,"₹1,313","₹4,863",73% off,No,N/A,None,False,True,"Quick View Nyrika Women Printed 2-Piece Co-Ord Set 5 |   3 ₹1,313 ₹4,863 (73% off) Offer Price: ₹ 973",https://www.ajio.com/nyrika-women-printed-2-piece-co-ord-set/p/703069295_black?
Ajio,clothing,1,MOGAL FASHION,₹585,"₹1,299",55% off,No,3.2,None,False,False,"Quick View MOGAL FASHION Women Embroidered 2-Piece Co-Ord Sets 3.2 |   59 ₹585 ₹1,299 (55% off) Offer Price: ₹ 410",https://www.ajio.com/mogal-fashion-women-embroidered-2-piece-co-ord-sets/p/703069106_pink?
Ajio,clothing,1,Hariguru Fashion,"₹1,085","₹1,973",45% off,No,3.5,None,False,False,"Quick View Hariguru Fashion Women Cotton 2-Piece Sets 3.5 |   307 ₹1,085 ₹1,973 (45% off) Offer Price: ₹ 760",https://www.ajio.com/hariguru-fashion-women-cotton-2-piece-sets/p/700774934_coffee?
Ajio,clothing,1,Stylum,₹952,"₹3,399",72% off,No,N/A,None,False,True,"NEW Quick View Stylum Women Printed 2-Piece Co-Ord Set ₹952 ₹3,399 (72% off) Offer Price: ₹ 680",https://www.ajio.com/stylum-women-printed-2-piece-co-ord-set/p/703370284_cream?
Ajio,clothing,1,WARTHY ENT,"₹1,507","₹2,599",42% off,No,N/A,None,False,False,"Quick View WARTHY ENT Women Cotton 2-Piece Sets ₹1,507 ₹2,599 (42% off) Offer Price: ₹ 1,055",https://www.ajio.com/warthy-ent-women-cotton-2-piece-sets/p/702831678_aqua?
Ajio,clothing,1,Revangi,₹392,"₹2,179",82% off,No,2.4,None,False,True,"Quick View Revangi Women V-Neck 2-Piece Co-Ord Set 2.4 |   7 ₹392 ₹2,179 (82% off) Offer Price: ₹ 336",https://www.ajio.com/revangi-women-v-neck-2-piece-co-ord-set/p/701963808_aqua?
Ajio,clothing,1,LIRIT,₹802,"₹2,507",68% off,No,N/A,None,False,False,"Quick View LIRIT Women Rayon 2-Piece Sets ₹802 ₹2,507 (68% off) Offer Price: ₹ 561",https://www.ajio.com/lirit-women-rayon-2-piece-sets/p/702752141_khaki?
Ajio,clothing,1,BOLDSTICH,₹800,"₹1,999",60% off,No,3.5,None,False,False,"NEW Quick View BOLDSTICH Women Rayon 2-Piece Set 3.5 |   4 ₹800 ₹1,999 (60% off) Offer Price: ₹ 560",https://www.ajio.com/boldstich-women-rayon-2-piece-set/p/703399480_black?
Ajio,clothing,1,SVARAA,₹649,"₹2,499",74% off,No,2.3,None,False,True,"Quick View SVARAA Women Printed Rayon 2-Piece Sets 2.3 |   123 ₹649 ₹2,499 (74% off) Offer Price: ₹ 500",https://www.ajio.com/svaraa-women-printed-rayon-2-piece-sets/p/702126802_cream?
Ajio,clothing,1,INDOSTREET,"₹1,362","₹3,999",66% off,No,N/A,None,False,False,"Quick View INDOSTREET Women 2-Piece Co-Ord Set 5 |   2 ₹1,362 ₹3,999 (66% off) Offer Price: ₹ 953",https://www.ajio.com/indostreet-women-2-piece-co-ord-set/p/702738760_peach?
Ajio,clothing,1,MYRIE,₹440,"₹1,998",78% off,No,3.1,None,False,True,"Quick View MYRIE Women Cotton 2-Piece Sets 3.1 |   10 ₹440 ₹1,998 (78% off) Offer Price: ₹ 377",https://www.ajio.com/myrie-women-cotton-2-piece-sets/p/702875802_blue?
Ajio,clothing,1,COTTINFAB,"₹1,209","₹3,899",69% off,No,N/A,None,False,False,"Quick View COTTINFAB Women Spread-Collar 2-Piece Co-Ord Set 5 |   2 ₹1,209 ₹3,899 (69% off) Offer Price: ₹ 846",https://www.ajio.com/cottinfab-women-spread-collar-2-piece-co-ord-set/p/702865572_beige?
Ajio,clothing,1,STREET9,₹480,"₹2,399",80% off,No,3.5,None,False,True,"Quick View STREET9 Women Printed 2-Piece Co-Ord Set 3.5 |   6 ₹480 ₹2,399 (80% off) Offer Price: ₹ 411",https://www.ajio.com/street9-women-printed-2-piece-co-ord-set/p/702549061_multi?
Ajio,clothing,1,FASHION DREAM,₹663,"₹1,699",61% off,No,N/A,None,False,False,"NEW Quick View FASHION DREAM Girls Floral Print 2-Piece Pants & Top Set ₹663 ₹1,699 (61% off) Offer Price: ₹ 464",https://www.ajio.com/fashion-dream-girls-floral-print-2-piece-pants--top-set/p/703419989_pink?
Ajio,clothing,1,SYKON,"₹1,218","₹3,690",67% off,No,1.8,None,False,False,"Quick View SYKON Women Printed Round-Neck 2-Piece Co-Ord Set 1.8 |   18 ₹1,218 ₹3,690 (67% off) Offer Price: ₹ 853",https://www.ajio.com/sykon-women-printed-round-neck-2-piece-co-ord-set/p/702627660_black?
Ajio,clothing,1,SVARAA,₹720,"₹2,999",76% off,No,3.7,None,False,True,"Quick View SVARAA Women Embroidered Shirt & Pants Co-Ord Set 3.7 |   6 ₹720 ₹2,999 (76% off) Offer Price: ₹ 600",https://www.ajio.com/svaraa-women-embroidered-shirt--pants-co-ord-set/p/702672723_offwhite?
Ajio,clothing,1,LERIYA FASHION,₹800,"₹2,499",68% off,No,3.2,None,False,False,"Quick View LERIYA FASHION Women 2-Piece Co-Ord Set 3.2 |   172 ₹800 ₹2,499 (68% off) Offer Price: ₹ 560",https://www.ajio.com/leriya-fashion-women-2-piece-co-ord-set/p/701459803_khaki?
Ajio,clothing,1,FASHION DREAM,₹779,"₹1,899",59% off,No,3.5,None,False,False,"Quick View FASHION DREAM Girls Printed Top & Pants Set 3.5 |   34 ₹779 ₹1,899 (59% off) Offer Price: ₹ 545",https://www.ajio.com/fashion-dream-girls-printed-top--pants-set/p/702767199_navy?
Ajio,clothing,1,BUMZEE,₹275,"₹1,059",74% off,No,2.8,None,False,True,"NEW Quick View BUMZEE Girls Printed Shorts & Top Set 2.8 |   5 ₹275 ₹1,059 (74% off) Offer Price: ₹ 206",https://www.ajio.com/bumzee-girls-printed-shorts--top-set/p/703261909_beige?
Ajio,clothing,1,Nyrika,₹719,"₹3,997",82% off,No,3.2,None,False,True,"Quick View Nyrika Women Printed 2-Piece Co-ord Set 3.2 |   46 ₹719 ₹3,997 (82% off) Offer Price: ₹ 616",https://www.ajio.com/nyrika-women-printed-2-piece-co-ord-set/p/701668818_black?
Ajio,clothing,1,MUHANA,₹685,"₹1,560",56% off,No,N/A,None,False,False,"Quick View MUHANA Women Rayon 2-Piece Sets 4 |   4 ₹685 ₹1,560 (56% off) Offer Price: ₹ 480",https://www.ajio.com/muhana-women-rayon-2-piece-sets/p/703001665_black?
Ajio,clothing,1,MYRIE,₹396,"₹1,798",78% off,No,2.4,None,False,True,"Quick View MYRIE Women Cotton 2-Piece Sets 2.4 |   31 ₹396 ₹1,798 (78% off) Offer Price: ₹ 339",https://www.ajio.com/myrie-women-cotton-2-piece-sets/p/701127294_pink?
Ajio,clothing,1,MITTOO,₹950,"₹4,999",81% off,No,2.5,None,False,True,"Quick View MITTOO Women Embroidered 2-Piece Co-Ord Set 2.5 |   2 ₹950 ₹4,999 (81% off) Offer Price: ₹ 814",https://www.ajio.com/mittoo-women-embroidered-2-piece-co-ord-set/p/702327489_beige?
Ajio,clothing,2,SVARAA,₹644,"₹2,574",75% off,No,2.8,None,False,True,"Quick View SVARAA Women Colourblock 2-Piece Co-Ord Set 2.8 |   5K ₹644 ₹2,574 (75% off) Offer Price: ₹ 515",https://www.ajio.com/svaraa-women-colourblock-2-piece-co-ord-set/p/701775258_beige?
Ajio,clothing,2,Revangi,₹539,"₹2,449",78% off,No,2.7,None,False,True,"Quick View Revangi Women Floral Print 2-Piece Co-Ord Sets 2.7 |   616 ₹539 ₹2,449 (78% off) Offer Price: ₹ 462",https://www.ajio.com/revangi-women-floral-print-2-piece-co-ord-sets/p/702788876_white?
Ajio,clothing,2,SVARAA,₹560,"₹1,599",65% off,No,2.2,None,False,False,"Quick View SVARAA Women Printed 2-Piece Co-Ord Set 2.2 |   1.3K ₹560 ₹1,599 (65% off) Offer Price: ₹ 392",https://www.ajio.com/svaraa-women-printed-2-piece-co-ord-set/p/702810401_black?
Ajio,clothing,2,Fyre Rose,₹706,"₹1,899",63% off,No,3.5,None,False,False,"Quick View Fyre Rose Women Ribbed 2-Piece Co-Ord Sets 3.5 |   44 ₹706 ₹1,899 (63% off) Offer Price: ₹ 494",https://www.ajio.com/fyre-rose-women-ribbed-2-piece-co-ord-sets/p/703179500_khaki?
Ajio,clothing,2,ASHRIFAB,₹681,"₹4,999",86% off,No,N/A,None,False,True,"Quick View ASHRIFAB Women Embroidered 2-Piece Co-Ord Set 3 |   578 ₹681 ₹4,999 (86% off) Offer Price: ₹ 583",https://www.ajio.com/ashrifab-women-embroidered-2-piece-co-ord-set/p/702703628_rust?
Ajio,clothing,2,Kiana House Of Fashion,₹460,"₹2,298",80% off,No,2.7,None,False,True,"BESTSELLER Quick View Kiana House Of Fashion Women Leaf Print 2-Piece Co-Ord Set 2.7 |   305 ₹460 ₹2,298 (80% off) Offer Price: ₹ 394",https://www.ajio.com/kiana-house-of-fashion-women-leaf-print-2-piece-co-ord-set/p/702147067_green?
Ajio,clothing,2,LERIYA FASHION,₹950,"₹2,499",62% off,No,N/A,None,False,False,"Quick View LERIYA FASHION Women 2-Piece Co-Ord Set 3 |   66 ₹950 ₹2,499 (62% off) Offer Price: ₹ 665",https://www.ajio.com/leriya-fashion-women-2-piece-co-ord-set/p/701459839_offwhite?
Ajio,clothing,2,FASHION DREAM,₹612,"₹1,799",66% off,No,3.1,None,False,False,"Quick View FASHION DREAM Girls Printed Pants & Top Set 3.1 |   24 ₹612 ₹1,799 (66% off) Offer Price: ₹ 428",https://www.ajio.com/fashion-dream-girls-printed-pants--top-set/p/702028574_black?
Ajio,clothing,2,Banno's Swagger,₹840,"₹4,199",80% off,No,3.4,None,False,True,"Quick View Banno's Swagger Women Slub 2-Piece Sets 3.4 |   173 ₹840 ₹4,199 (80% off) Offer Price: ₹ 672",https://www.ajio.com/banno-s-swagger-women-slub-2-piece-sets/p/700673779_purple?
Ajio,clothing,2,FASHION DREAM,₹752,"₹2,149",65% off,No,3.8,None,False,False,"BESTSELLER Quick View FASHION DREAM Girls Embroidered Pants & Shirt Set 3.8 |   100 ₹752 ₹2,149 (65% off) Offer Price: ₹ 526",https://www.ajio.com/fashion-dream-girls-embroidered-pants--shirt-set-/p/702464534_white?
Ajio,clothing,2,GUFRINA,₹625,"₹2,499",75% off,No,N/A,None,False,True,"Quick View GUFRINA Printed 2-Piece Shirt with Trousers Set 3 |   416 ₹625 ₹2,499 (75% off) Offer Price: ₹ 500",https://www.ajio.com/gufrina-printed-2-piece-shirt-with-trousers-set/p/467114614_white?
Ajio,clothing,2,BERRYLICIOUS,₹655,"₹2,260",71% off,No,3.7,None,False,True,"Quick View BERRYLICIOUS Women Printed 2-Piece Sets 3.7 |   522 ₹655 ₹2,260 (71% off) Offer Price: ₹ 459",https://www.ajio.com/berrylicious-women-printed-2-piece-sets/p/702439408_pink?
Ajio,clothing,2,SELVIA,₹827,"₹3,323",75% off,No,3.3,None,False,True,"Quick View SELVIA Women T-Shirt & Pants Co-Ord Set 3.3 |   302 ₹827 ₹3,323 (75% off) Offer Price: ₹ 665",https://www.ajio.com/selvia-women-t-shirt--pants-co-ord-set/p/700214955_brown?
Ajio,clothing,2,INF FRENDZ,₹180,₹599,70% off,No,4.2,None,False,True,Quick View INF FRENDZ Printed Dungaree & T-Shirt Co-Ord Set 4.2 |   161 ₹180 ₹599 (70% off),https://www.ajio.com/inf-frendz-printed-dungaree--t-shirt-co-ord-set/p/443054022_beige?
Ajio,clothing,2,LERIYA FASHION,₹750,"₹2,499",70% off,No,3.3,None,False,True,"Quick View LERIYA FASHION Women Printed 2-Piece Co-Ord Set 3.3 |   173 ₹750 ₹2,499 (70% off) Offer Price: ₹ 525",https://www.ajio.com/leriya-fashion-women-printed-2-piece-co-ord-set/p/702415266_offwhite?
Ajio,clothing,2,LEIA,₹820,"₹1,999",59% off,No,3.6,None,False,False,"Quick View LEIA Women 2-Piece Co-Ord Set with Tie-Up 3.6 |   307 ₹820 ₹1,999 (59% off) Offer Price: ₹ 574",https://www.ajio.com/leia-women-2-piece-co-ord-set-with-tie-up/p/701623788_grey?
Ajio,clothing,2,Kiana House Of Fashion,₹400,"₹1,998",80% off,No,2.7,None,False,True,"Quick View Kiana House Of Fashion Women Printed 2-Piece Co-Ord Set 2.7 |   2.6K ₹400 ₹1,998 (80% off) Offer Price: ₹ 343",https://www.ajio.com/kiana-house-of-fashion-women-printed-2-piece-co-ord-set/p/701135766_pink?
Ajio,clothing,2,HARIKS,₹744,"₹1,618",54% off,No,3.3,None,False,False,"Quick View HARIKS Women Embroidered 2-Piece Co-Ord Sets 3.3 |   4 ₹744 ₹1,618 (54% off) Offer Price: ₹ 521",https://www.ajio.com/hariks-women-embroidered-2-piece-co-ord-sets/p/702872308_green?
Ajio,clothing,2,Lofn,₹338,"₹1,299",74% off,No,3.2,None,False,True,"Quick View Lofn Self-design Shorts & T-shirt Set 3.2 |   232 ₹338 ₹1,299 (74% off) Offer Price: ₹ 237",https://www.ajio.com/lofn-self-design-shorts--t-shirt-set/p/700745144_multi?
Ajio,clothing,2,Nyrika,₹460,"₹1,999",77% off,No,2.7,None,False,True,"Quick View Nyrika Women Printed T-Shirt 2-Piece Sets 2.7 |   347 ₹460 ₹1,999 (77% off) Offer Price: ₹ 394",https://www.ajio.com/nyrika-women-printed-t-shirt-2-piece-sets/p/702224090_blue?
Ajio,clothing,2,SVARAA,₹630,"₹3,499",82% off,No,N/A,None,False,True,"Quick View SVARAA Women 3-Piece Co-Ord Set ₹630 ₹3,499 (82% off) Offer Price: ₹ 540",https://www.ajio.com/svaraa-women-3-piece-co-ord-set/p/703081124_brown?
Ajio,clothing,2,Outzidr Global,"₹1,409","₹1,499",6% off,No,2.7,None,False,False,"Quick View Outzidr Global Women Shirt & Trousers Co-Ord Set 2.7 |   15 ₹1,409 ₹1,499 (6% off) Offer Price: ₹ 986",https://www.ajio.com/outzidr-global-women-shirt--trousers-co-ord-set/p/702591123_grey?
Ajio,clothing,2,SVARAA,₹575,"₹2,299",75% off,No,3.6,None,False,True,"Quick View SVARAA Women Embroidered Regular Fit 2-Piece Sets 3.6 |   59 ₹575 ₹2,299 (75% off) Offer Price: ₹ 460",https://www.ajio.com/svaraa-women-embroidered-regular-fit-2-piece-sets/p/701860119_lavender?
Ajio,clothing,2,FABNEX,₹542,"₹4,999",89% off,No,2.9,None,False,True,"Quick View FABNEX Women V-Neck Top & Pants Co-Ord Set 2.9 |   32 ₹542 ₹4,999 (89% off) Offer Price: ₹ 464",https://www.ajio.com/fabnex-women-v-neck-top--pants-co-ord-set/p/703127457_brown?
Ajio,clothing,2,Revangi,₹406,"₹1,399",71% off,No,2.8,None,False,True,"Quick View Revangi Women Printed 2-Piece Co-Ord Set 2.8 |   486 ₹406 ₹1,399 (71% off) Offer Price: ₹ 284",https://www.ajio.com/revangi-women-printed-2-piece-co-ord-set/p/701904765_black?
Ajio,clothing,2,SVARAA,₹525,"₹3,499",85% off,No,3.2,None,False,True,"Quick View SVARAA Women Printed 2-Piece Co-Ord Set 3.2 |   60 ₹525 ₹3,499 (85% off) Offer Price: ₹ 450",https://www.ajio.com/svaraa-women-printed-2-piece-co-ord-set/p/703075388_blue?
Ajio,clothing,2,ASHRIFAB,₹534,"₹4,999",89% off,No,2.2,None,False,True,"Quick View ASHRIFAB Women Shirt & Pants Co-Ord Set 2.2 |   542 ₹534 ₹4,999 (89% off) Offer Price: ₹ 457",https://www.ajio.com/ashrifab-women-shirt--pants-co-ord-set-/p/702691624_yellow?
Ajio,clothing,2,Nyrika,"₹1,450","₹4,999",71% off,No,2.8,None,False,True,"BESTSELLER Quick View Nyrika Women Embroidered 2-Piece Co-Ord Sets 2.8 |   723 ₹1,450 ₹4,999 (71% off) Offer Price: ₹ 1,015",https://www.ajio.com/nyrika-women-embroidered-2-piece-co-ord-sets/p/702756044_offwhite?
Ajio,clothing,2,MOGAL FASHION,₹579,₹999,42% off,No,3.4,None,False,False,NEW Quick View MOGAL FASHION Women Embroidered V-Neck 2-Piece Co-Ord Set 3.4 |   10 ₹579 ₹999 (42% off) Offer Price: ₹ 405,https://www.ajio.com/mogal-fashion-women-embroidered-v-neck-2-piece-co-ord-set/p/703118971_yellow?
Ajio,clothing,2,TIKHI IMLI,"₹1,679","₹3,497",52% off,No,N/A,None,False,False,"Quick View TIKHI IMLI Women Embroidered 2-Piece Co-Ord Sets ₹1,679 ₹3,497 (52% off) Offer Price: ₹ 1,179",https://www.ajio.com/tikhi-imli-women-embroidered-2-piece-co-ord-sets/p/703271389_green?
Ajio,clothing,2,MIRAPARI FASHION,₹990,"₹2,999",67% off,No,2.5,None,False,False,"Quick View MIRAPARI FASHION Women Sweetheart-Neck 3-Piece Co-Ord Set 2.5 |   13 ₹990 ₹2,999 (67% off) Offer Price: ₹ 693",https://www.ajio.com/mirapari-fashion-women-sweetheart-neck-3-piece-co-ord-set/p/700433945_maroon?
Ajio,clothing,2,MITTOO,"₹1,350","₹4,999",73% off,No,N/A,None,False,True,"Quick View MITTOO Women Embroidered 2-Piece Co-Ord Set ₹1,350 ₹4,999 (73% off) Offer Price: ₹ 1,000",https://www.ajio.com/mittoo-women-embroidered-2-piece-co-ord-set/p/701645391_purple?
Ajio,clothing,2,SPAN,"₹1,559","₹2,599",40% off,No,N/A,None,False,False,"Quick View SPAN Women Embroidered 2-Piece Co-Ord Set ₹1,559 ₹2,599 (40% off) Offer Price: ₹ 1,091",https://www.ajio.com/span-women-embroidered-2-piece-co-ord-set/p/702959775_white?
Ajio,clothing,2,ASHRIFAB,₹544,"₹4,999",89% off,No,2.4,None,False,True,"Quick View ASHRIFAB Women Printed 2-Piece Co-Ord Set 2.4 |   16 ₹544 ₹4,999 (89% off) Offer Price: ₹ 466",https://www.ajio.com/ashrifab-women-printed-2-piece-co-ord-set/p/702707871_black?
Ajio,clothing,2,INDOSTREET,"₹1,150","₹4,599",75% off,No,N/A,None,False,True,"Quick View INDOSTREET Women Printed 3-Piece Co-Ord Set ₹1,150 ₹4,599 (75% off) Offer Price: ₹ 920",https://www.ajio.com/indostreet-women-printed-3-piece-co-ord-set/p/702650940_red?
Ajio,clothing,2,Readiprint,"₹1,110","₹3,700",70% off,No,4.5,None,False,True,"Quick View Readiprint Women Embroidered 2-Piece Sets 4.5 |   2 ₹1,110 ₹3,700 (70% off) Offer Price: ₹ 777",https://www.ajio.com/readiprint-women-embroidered-2-piece-sets/p/702482502_green?
Ajio,clothing,2,Nyrika,₹720,"₹2,998",76% off,No,3.2,None,False,True,"Quick View Nyrika Women Embroidered 2-Piece Co-Ord Set 3.2 |   5 ₹720 ₹2,998 (76% off) Offer Price: ₹ 600",https://www.ajio.com/nyrika-women-embroidered-2-piece-co-ord-set/p/702939675_wine?
Ajio,clothing,2,ASHRIFAB,₹518,"₹4,999",90% off,No,3.1,None,False,True,"Quick View ASHRIFAB Women Printed 2-Piece Co-Ord Set 3.1 |   29 ₹518 ₹4,999 (90% off) Offer Price: ₹ 444",https://www.ajio.com/ashrifab-women-printed-2-piece-co-ord-set/p/702707868_pink?
Ajio,clothing,2,INDOSTREET,"₹1,200","₹3,999",70% off,No,N/A,None,False,True,"Quick View INDOSTREET Women Embroidered 2-Piece Co-Ord Sets ₹1,200 ₹3,999 (70% off) Offer Price: ₹ 840",https://www.ajio.com/indostreet-women-embroidered-2-piece-co-ord-sets/p/702672544_orange?
Ajio,clothing,2,LERIYA FASHION,₹775,"₹2,499",69% off,No,N/A,None,False,False,"Quick View LERIYA FASHION Women Polyester 2-Piece Sets ₹775 ₹2,499 (69% off) Offer Price: ₹ 543",https://www.ajio.com/leriya-fashion-women-polyester-2-piece-sets/p/702627392_multi?
Ajio,clothing,2,TUHIRAAJ,₹714,"₹2,499",71% off,No,3.5,None,False,True,"Quick View TUHIRAAJ Women Printed 2-Piece Co-Ord Sets 3.5 |   2 ₹714 ₹2,499 (71% off) Offer Price: ₹ 500",https://www.ajio.com/tuhiraaj-women-printed-2-piece-co-ord-sets/p/703285429_blue?
Ajio,clothing,2,SVARAA,₹700,"₹2,499",72% off,No,N/A,None,False,True,"NEW Quick View SVARAA Women Printed 2-Piece Co-Ord Set ₹700 ₹2,499 (72% off) Offer Price: ₹ 500",https://www.ajio.com/svaraa-women-printed-2-piece-co-ord-set/p/703260255_red?
Ajio,clothing,2,Aavanya,"₹2,100","₹6,999",70% off,No,4.3,None,False,True,"BESTSELLER Quick View Aavanya Women 2-Piece Co-Ord Set with Full Sleeves 4.3 |   3 ₹2,100 ₹6,999 (70% off) Offer Price: ₹ 1,600",https://www.ajio.com/aavanya-women-2-piece-co-ord-set-with-full-sleeves/p/702741553_lime?
Ajio,clothing,2,SVARAA,₹759,"₹3,997",81% off,No,2.5,None,False,True,"Quick View SVARAA Women Printed 2-Piece Co-Ord Set 2.5 |   2 ₹759 ₹3,997 (81% off) Offer Price: ₹ 650",https://www.ajio.com/svaraa-women-printed-2-piece-co-ord-set/p/703021201_blue?
Ajio,clothing,2,Nyrika,₹493,"₹2,899",83% off,No,1.7,None,False,True,"Quick View Nyrika Women Printed 2-Piece Co-Ord Set 1.7 |   3 ₹493 ₹2,899 (83% off) Offer Price: ₹ 422",https://www.ajio.com/nyrika-women-printed-2-piece-co-ord-set-/p/467231811_white?
Ajio,clothing,2,TANUKA,"₹1,200","₹3,749",68% off,No,N/A,None,False,False,"Quick View TANUKA Women Embroidered 2-Piece Co-Ord Set 3 |   4 ₹1,200 ₹3,749 (68% off) Offer Price: ₹ 840",https://www.ajio.com/tanuka-women-embroidered-2-piece-co-ord-set/p/701714662_yellow?
Ajio,clothing,2,BERRYLICIOUS,₹856,"₹2,950",71% off,No,4.5,None,False,True,"Quick View BERRYLICIOUS Rayon 2-Piece Sets 4.5 |   4 ₹856 ₹2,950 (71% off) Offer Price: ₹ 599",https://www.ajio.com/berrylicious-rayon-2-piece-sets/p/702848943_multi?
Ajio,clothing,2,Clothing Culture,₹999,"₹3,499",71% off,No,N/A,None,False,True,"Quick View Clothing Culture Women 2-Piece Tunic & Pants Set ₹999 ₹3,499 (71% off) Offer Price: ₹ 700",https://www.ajio.com/clothing-culture-women-2-piece-tunic--pants-set/p/702005213_navy?
Ajio,clothing,2,SYKON,"₹2,027","₹7,505",73% off,No,N/A,None,False,True,"Quick View SYKON Women 2-Piece Co-Ord Sets 1 |   2 ₹2,027 ₹7,505 (73% off) Offer Price: ₹ 1,527",https://www.ajio.com/sykon-women-2-piece-co-ord-sets/p/702632574_pink?
Ajio,clothing,2,Nyrika,₹679,"₹3,997",83% off,No,N/A,None,False,True,"Quick View Nyrika Women Graphic Print Co-Ord Set 3 |   41 ₹679 ₹3,997 (83% off) Offer Price: ₹ 582",https://www.ajio.com/nyrika-women-graphic-print-co-ord-set/p/701575688_cream?
Ajio,clothing,2,Readiprint,"₹1,892","₹4,400",57% off,No,N/A,None,False,False,"Quick View Readiprint Women Spread Collar Shirt  2-Piece Sets ₹1,892 ₹4,400 (57% off) Offer Price: ₹ 1,392",https://www.ajio.com/readiprint-women-spread-collar-shirt-2-piece-sets/p/701154845_offwhite?
